"player_name","league","stat","stat_short","line","odds_tier","status","start_time","home_team","away_team","duration","player_team","player_position","description","adjusted_odds","flash_line","is_promo","is_live","is_live_scored","in_game","refundable","rank","projection_type","board_time","updated_at","hot","tv_channel","custom_image","event_type","end_time","today","player_team_name","player_market","player_image","player_jersey","player_combo","player_id","projection_id","league_id","game_start","game_end","game_status","game_is_live","home_team_name","home_team_market","home_team_color","away_team_name","away_team_market","away_team_color","projection_type_name","stat_rank"
"Tobias Harris","NBA","Pts+Asts","Pts+Asts","18.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","F","CLE","true",,"false","false","true","false","true","195","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:07:49.396-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp","12","false","216580","11862580","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Jalen Duren + Jarrett Allen","NBA","Rebounds (Combo)","Rebounds","18","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET/CLE","C","CLE/DET","false",,"false","false","true","false","true","200","Single Stat","2026-05-01T19:10:00.000-04:00","2026-05-04T04:27:48.094-04:00","true",,,"combo",,"true","Pistons/Cavaliers",,"https://static.prizepicks.com/images/players/CMBO_group_fi4HPhsB8NmHkOeH18wixNGC.webp","0 + 31","true","316532","11861767","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Max Strus","NBA","Fantasy Score","Fantasy Score","18","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","G-F","DET","false",,"false","false","true","false","true","201","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T08:37:51.774-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Max_Strus_NBA_player_1w4QyUAxm1OzfHDFdDAodyRe.webp","2","false","173778","11886733","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Fantasy Score","6"
"Jalen Duren","NBA","Pts+Asts","Pts+Asts","17.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","C","CLE",,,"false","false","true","false","true","206","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T13:09:15.648-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp","0","false","87848","11862674","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Tobias Harris","NBA","Points","Points","16.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","F","CLE",,,"false","false","true","false","true","211","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T11:42:58.303-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp","12","false","216580","11862146","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","0"
"Ausar Thompson","NBA","Pts+Rebs","Pts+Rebs","16.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","G-F","CLE",,,"false","false","true","false","true","212","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T12:16:35.111-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp","9","false","173789","11862251","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","18"
"Daniss Jenkins","NBA","Fantasy Score","Fantasy Score","16.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","G","CLE","false",,"false","false","true","false","true","221","Fantasy Score","2026-05-04T08:15:00.000-04:00","2026-05-05T12:59:13.278-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp","24","false","279579","11886730","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Fantasy Score","6"
"Ausar Thompson + Evan Mobley","NBA","Rebound (Combos)","Rebound (Combos)","16","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET/CLE","G-F","CLE/DET","false",,"false","false","true","false","true","222","Single Stat","2026-05-01T19:10:00.000-04:00","2026-05-03T23:17:31.857-04:00","true",,,"combo",,"true","Pistons/Cavaliers",,"https://static.prizepicks.com/images/players/CMBO_group_tDaeDLnCW6RBiXFDUIBCaYH1.webp","9 + 4","true","316541","11861765","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat",
"Cade Cunningham + James Harden","NBA","Assists (Combo)","Assists","16","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET/CLE","G","CLE/DET","false",,"false","false","true","false","true","223","Single Stat","2026-05-01T19:10:00.000-04:00","2026-05-04T14:47:08.746-04:00","true",,,"combo",,"true","Pistons/Cavaliers",,"https://static.prizepicks.com/images/players/CMBO_group_zr28hooMk6zTAQ71FWEvPB4G.webp","2 + 1","true","316543","11861777","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Evan Mobley","NBA","Points","Points","15.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","C","DET",,,"false","false","true","false","true","224","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T08:07:56.678-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Evan_Mobley_NBA_player_V3d2qMMdbw05huQpocNNRwVe.webp","4","false","53979","11862041","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","0"
"Duncan Robinson","NBA","Pts+Rebs+Asts","PRA","15.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","F","CLE",,,"false","false","true","false","true","225","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:07:49.396-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp","55","false","272048","11862350","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","1"
"Cade Cunningham","NBA","Two Pointers Attempted","2-PT Att","15.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","G","CLE",,,"false","false","true","false","true","234","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:20.553-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp","2","false","59107","11870368","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","1000"
"Ausar Thompson + Jarrett Allen","NBA","Rebounds (Combo)","Rebounds","15","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET/CLE","G-F","CLE/DET","false",,"false","false","true","false","true","235","Single Stat","2026-05-01T19:10:00.000-04:00","2026-05-03T23:30:20.699-04:00","true",,,"combo",,"true","Pistons/Cavaliers",,"https://static.prizepicks.com/images/players/CMBO_group_PaC3qhM2C0So5x3YVPeifjeh.webp","9 + 31","true","316540","11861764","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Cade Cunningham","NBA","Rebs+Asts","Rebs+Asts","14.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","G","CLE",,,"false","false","true","false","true","240","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:07:49.396-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp","2","false","59107","11861991","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","7"
"Max Strus","NBA","Pts+Rebs+Asts","PRA","14.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","G-F","DET",,,"false","false","true","false","true","268","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T08:07:56.678-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Max_Strus_NBA_player_1w4QyUAxm1OzfHDFdDAodyRe.webp","2","false","173778","11863793","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","1"
"Duncan Robinson","NBA","Pts+Rebs","Pts+Rebs","13.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","F","CLE",,,"false","false","true","false","true","274","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:07:49.396-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp","55","false","272048","11862028","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","18"
"Duncan Robinson","NBA","Pts+Asts","Pts+Asts","13.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","F","CLE",,,"false","false","true","false","true","277","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:07:49.396-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp","55","false","272048","11862532","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Jarrett Allen","NBA","Pts+Asts","Pts+Asts","13.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","C","DET",,,"false","false","true","false","true","288","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T12:16:33.481-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Jarrett_Allen_NBA_player_IBSK04adajN6nXaTEpotn53R.webp","31","false","26792","11863784","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Daniss Jenkins","NBA","Pts+Rebs+Asts","PRA","13.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","G","CLE",,,"false","false","true","false","true","289","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:07:49.396-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp","24","false","279579","11867249","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","1"
"James Harden","NBA","FG Attempted","FG Attempted","13.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","G","DET",,,"false","false","true","false","true","290","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/manual/James Harden CLE.png","1","false","299373","11870199","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","12"
"Max Strus","NBA","Pts+Rebs","Pts+Rebs","12.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","G-F","DET",,,"false","false","true","false","true","292","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T08:07:56.678-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Max_Strus_NBA_player_1w4QyUAxm1OzfHDFdDAodyRe.webp","2","false","173778","11862299","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","18"
"Ausar Thompson","NBA","Pts+Asts","Pts+Asts","12.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","G-F","CLE","false",,"false","false","true","false","true","293","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T13:21:25.313-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp","9","false","173789","11862338","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Jalen Duren","NBA","Rebs+Asts","Rebs+Asts","12.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","C","CLE","false",,"false","false","true","false","true","298","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:07:49.396-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp","0","false","87848","11862560","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","7"
"Jarrett Allen","NBA","Points","Points","12","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","C","DET",,,"false","false","true","false","true","306","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T12:26:31.126-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Jarrett_Allen_NBA_player_IBSK04adajN6nXaTEpotn53R.webp","31","false","26792","11862117","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","0"
"Evan Mobley","NBA","FG Attempted","FG Attempted","12","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","C","DET","false",,"false","false","true","false","true","307","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:54:31.272-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Evan_Mobley_NBA_player_V3d2qMMdbw05huQpocNNRwVe.webp","4","false","53979","11883917","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","12"
"Evan Mobley","NBA","Rebs+Asts","Rebs+Asts","11.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","C","DET",,,"false","false","true","false","true","310","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T08:07:56.678-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Evan_Mobley_NBA_player_V3d2qMMdbw05huQpocNNRwVe.webp","4","false","53979","11862059","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","7"
"James Harden","NBA","Rebs+Asts","Rebs+Asts","11.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","G","DET","false",,"false","false","true","false","true","333","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T12:00:13.323-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/manual/James Harden CLE.png","1","false","299373","11868644","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","7"
"Duncan Robinson","NBA","Points","Points","11","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","F","CLE","false",,"false","false","true","false","true","338","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T08:48:28.607-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp","55","false","272048","11862025","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","0"
"Daniss Jenkins","NBA","Pts+Asts","Pts+Asts","10.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","DET","G","CLE",,,"false","false","true","false","true","346","Single Stat","2026-05-04T19:15:00.000-04:00","2026-05-05T09:38:07.458-04:00","true",,,"team",,"true","Pistons","Detroit","https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp","24","false","279579","11862930","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","10"
"Jaylon Tyson","NBA","Pts+Rebs+Asts","PRA","10.5","standard","pre_game","2026-05-05T19:10:00.000-04:00","DET","CLE","Full","CLE","G-F","DET",,,"false","false","true","false","true","347","Single Stat","2026-04-27T19:10:00.000-04:00","2026-05-05T08:07:56.678-04:00","true",,,"team",,"true","Cavaliers","Cleveland","https://static.prizepicks.com/images/players/NBA/Jaylon_Tyson_NBA_player_vLYgk6879JDBN7gQAsxXixXG.webp","20","false","226579","11863376","7","2026-05-05T19:00:00.000-04:00",,"scheduled","false","Pistons","Detroit","C8102E","Cavaliers","Cleveland","FDBB30","Single Stat","1"
